Headline,Body ID,Stance
"Queen Elizabeth II should not step down",92459,agree
"Young people are being irresponsible by delaying the rituals of adult life",93138,unrelated
"Tenure protects bad teachers",93646,unrelated
"Pollings do no undermine democracy",90195,unrelated
"Medicare doesn't need to be reformed",91527,agree
"Voting should be a constitutional right",92789,unrelated
"Dual citizenship should be allowed",92082,discuss
"Medicare doesn't need to be reformed",92348,unrelated
"Online classes are not the best way to teach",94074,unrelated
"Fees are necessary",93063,unrelated
"Do not stop taxing capital gains",90652,unrelated
"Government should grade colleges",92789,unrelated
"Not to tip",93495,unrelated
"Rim should be raised",93863,unrelated
"Vaccination should be mandatory for all children",94201,unrelated
"Legislation should not protect obese",91109,unrelated
"We should disband NATO",94417,unrelated
"Parents should control what kids learn at school",93912,unrelated
"Rock Hall of Fame doesn't matter",90456,unrelated
"College free for everyone",93224,unrelated
"We don't need the C.I.A.",90989,unrelated
"Foreign language classes should be mandatory in college",91242,unrelated
"Students should be taught cursive",92018,unrelated
"Open office layout should be reconsidered",94419,discuss
"Unpaid intenship exploit college students",91114,unrelated
"No, it can't denounce",94429,unrelated
"Former colonial powers should not pay reparations",91017,unrelated
"Home schoolers deserve a tax break",92791,unrelated
"Vaccination should be mandatory for all children",91248,disagree
"Democracies should have monarchs",94061,disagree
"People are getting dumber",93913,unrelated
"Obamacare is not working",91145,discuss
"We don't need libraries",90196,unrelated
"We don't need FEMA",92722,unrelated
"Do not restrict use of the word 'natural' on food labels",91746,unrelated
"Greece's anti-austerity government can succeed",92585,unrelated
"Not to tip",92857,agree
"Christians have created a harmful atmosphere for gays",94226,unrelated
"California doesn't need high-speed rail",90447,unrelated
"College should be free",91956,unrelated
"The U.S. should not work with Assad to fight ISIS",91566,unrelated
"Christians have created a harmful atmosphere for gays",91232,unrelated
"Machines are gaining the upper hand on humans",91396,unrelated
"Electric cars will not succeed",90306,unrelated
"US should attack Syria",92970,unrelated
"Obamacare is not sustainable",93995,unrelated
"Women should delay motherhood",90088,unrelated
"Brazil should not postpone Olympics",94094,unrelated
"Vaccination should be mandatory for all children",94173,unrelated
"Felons should be allowed to vote",94221,agree
"TFA has not raised the status of teachers",93717,unrelated
"The threat has been exaggerated",92969,agree
"Privatization is a bad deal for cities and states",90501,unrelated
"Legislation should not protect obese",94247,discuss
"Vaccination should be mandatory for all children",90467,unrelated
"Rim should be raised",90833,unrelated
"The U.S. Embassy should be moved from Tel Aviv to Jerusalem",93786,unrelated
"The U.S. should lift sanctions with Cuba",92966,unrelated
"Foreign language classes should be mandatory in college",93451,agree
"Young people are being irresponsible by delaying the rituals of adult life",92807,unrelated
"No, the laws should not be toughened",91269,disagree
"Fraternities and sororities should be co-ed",92526,unrelated
"Nuclear power is not the answer to climate change",92008,unrelated
"Police officers should be required to wear cameras",90035,unrelated
"Supporting Israel helps",94357,unrelated
"Dual citizenship should be allowed",91544,unrelated
"California doesn't need high-speed rail",94075,unrelated
"Do not stop taxing capital gains",90218,unrelated
"Queen Elizabeth II should not step down",93415,unrelated
"Colorado didn't go too far with pot",92510,unrelated
"No, it can't denounce",91967,unrelated
"Extreme parenting is counterproductive",90944,unrelated
"The bar is not too low to get into law school",93414,unrelated
"California doesn't need high-speed rail",92631,unrelated
"Machines are gaining the upper hand on humans",91934,unrelated
"Modern men are manly enough",91037,discuss
"Non-Muslims help women by wearing hijabs",93745,unrelated
"Government should not regulate airline industry again",91491,agree
"Home schoolers deserve a tax break",94388,disagree
"Affirmative actions should be based on income",92501,unrelated
"Overcrowding is a legitimate threat",92450,unrelated
"Do not stop taxing capital gains",93562,unrelated
"Writing can be assessed",93021,unrelated
"Queen Elizabeth II should not step down",94304,unrelated
"Police is reacting to dangers",92504,unrelated
"Parents' religious beliefs should allow them to refuse medical care for their children",93722,unrelated
"Same-sex colleges are outdated",90227,disagree
"Tennis strung is not too tight",92770,unrelated
"Electric cars will not succeed",91900,unrelated
"Kurds are allies in SyriaAllies",92539,unrelated
"Do not stop taxing capital gains",93395,unrelated
"Europe should not shun refugees",92557,unrelated
"Do not drop sports program in undergraduate schools",92334,unrelated
"Guns should be permitted on college campuses",92135,unrelated
"Felons should be allowed to vote",93390,unrelated
"Ruining",91395,disagree
"Companies can excel without making workers miserable",91714,discuss
"Former colonial powers should not pay reparations",90026,discuss
"Charter schools are cherry-picking students",90928,unrelated
"Not to tip",92853,disagree
"We don't need libraries",90316,unrelated
"No, it can't denounce",92630,disagree
"Jail record should be an employer's first impression",93340,unrelated
"Drug addicts should be forced into treatment",93572,unrelated
"It is fair to rate professors online",90148,unrelated
"Nations should not recognize a Palestinian state",94280,unrelated
"State citizenship is not the answer to immigration reform",91111,unrelated
"Christians have created a harmful atmosphere for gays",93618,unrelated
"Supporting Israel helps",90746,unrelated
"No, it can't denounce",92228,unrelated
"Queen Elizabeth II should not step down",93656,unrelated
"Comment sections have failed",90304,unrelated
"Students should be taught cursive",93131,agree
"Writing can be assessed",90778,unrelated
"Women should delay motherhood",92547,unrelated
"The bar is not too low to get into law school",90906,unrelated
"Tenure protects bad teachers",91193,unrelated
"Prostituion is safer when it's legal",90832,discuss
"The Atlantic coast should be opened to drilling",92602,unrelated
"Wal-Mart can make us healthier",94353,unrelated
"Vaccination should be mandatory for all children",92284,unrelated
"Europe should not shun refugees",92535,unrelated
"Speech can be limited for public workers",91907,unrelated
"College should be free",93954,agree
"Keep selling arms to Taiwan",92166,unrelated
"Students should be taught cursive",91232,unrelated
"US should attack Syria",92857,unrelated
"Christians have created a harmful atmosphere for gays",92905,unrelated
"Marijuana is a gateway drug",94324,unrelated
"Casinos are not too much of a gamble",91065,unrelated
"Legislation should not protect obese",92950,unrelated
"Writing can be assessed",90341,agree
"Home schoolers deserve a tax break",91266,unrelated
"Beachfront homes should have to open their land to the public",93411,unrelated
"Companies can be trusted",90772,unrelated
"It is fair to rate professors online",94424,unrelated
"Economists are not overrated",94050,disagree
"Social media encourage romance",93210,disagree
"Colorado didn't go too far with pot",94377,unrelated
"Fraternities and sororities should be co-ed",90244,disagree
"We do not need professional critics",94076,unrelated
"Obamacare is not working",92600,unrelated
"Drug addicts should be forced into treatment",93515,unrelated
"New York's bike lanes are not working",90492,disagree
"Non-Muslims help women by wearing hijabs",92200,discuss
"Marijuana is a gateway drug",93873,unrelated
"Home-schoolers should not play for high school teams",93741,unrelated
"Marijuana is a gateway drug",93268,disagree
"Greece's anti-austerity government can succeed",90052,unrelated
"The new apps is a way for people to get into popular restaurants",92511,agree
"Keep selling arms to Taiwan",91784,unrelated
"Women should be encouraged to have kids at home",92727,disagree
"Charter schools are cherry-picking students",93675,agree
"Extreme parenting is counterproductive",93930,unrelated
"College free for everyone",94026,disagree
"Kurds are allies in SyriaAllies",92509,unrelated
"Medical websites are dangerous",92285,disagree
"NATO should defend nonmbers",90664,discuss
"Privatization is a bad deal for cities and states",92949,unrelated
"Legislation should not protect obese",91332,unrelated
"Extreme parenting is counterproductive",93936,unrelated
"Brazil should not postpone Olympics",90653,unrelated
"Obamacare is not working",91967,unrelated
"Marijuana is a gateway drug",92764,unrelated
"Women should be encouraged to have kids at home",92748,agree
"TFA has not raised the status of teachers",94343,unrelated
"Not to tip",90096,unrelated
"We do not need more advice about eating well",93991,unrelated
"The threat has been exaggerated",94433,unrelated
