Headline,Body ID,Stance
"Legislation should not protect obese",90233,unrelated
"State citizenship is not the answer to immigration reform",90336,unrelated
"Greece will destroy the Euro Zone",91942,agree
"Home schoolers deserve a tax break",94356,disagree
"Strictly enforcing minor violations deter more serious crime",90987,unrelated
"America's fears are legitimate",91108,discuss
"Fees are necessary",94089,unrelated
"Guns should be permitted on college campuses",93655,disagree
"Government should grade colleges",93780,unrelated
"The U.S. should not work with Assad to fight ISIS",91351,discuss
"Dual citizenship should be allowed",91339,unrelated
"Legislation should not protect obese",94254,discuss
"Colleges do not need humanities programs",94083,disagree
"Women should be encouraged to have kids at home",90070,unrelated
"Online classes are not the best way to teach",90834,unrelated
"Parents' religious beliefs should allow them to refuse medical care for their children",90565,unrelated
"Colleges do not need humanities programs",91194,unrelated
"Government should grade colleges",90442,unrelated
"Home-schoolers should not play for high school teams",94169,unrelated
"Comment sections have failed",92526,unrelated
"Marijuana is a gateway drug",93228,discuss
"Schoold day should be longer",90731,unrelated
"Tenure protects bad teachers",92494,unrelated
"Supporting Israel helps",90085,unrelated
"Do not drop sports program in undergraduate schools",93482,unrelated
"Government should grade colleges",93144,disagree
"Comment sections have failed",93431,unrelated
"Open office layout should be reconsidered",94271,unrelated
"Medical websites are dangerous",92261,discuss
"Companies can be trusted",91990,unrelated
"Comment sections have failed",94235,unrelated
"Nations should not recognize a Palestinian state",93424,unrelated
"Greece's anti-austerity government can succeed",91665,unrelated
"Dual citizenship should be allowed",92091,agree
"Iran doesn't remain a threat",94042,unrelated
"All immigrants should get ID cards",93790,agree
"Voting should be a constitutional right",93172,unrelated
"Voting should be mandatory",90216,unrelated
"Parents should help their children with homework",94126,unrelated
"Ruining",92701,unrelated
"Home schoolers deserve a tax break",94411,discuss
"We do not need more advice about eating well",91784,unrelated
"High school should last six years",90667,unrelated
"Big banks are not out of control",93073,unrelated
"Colleges do not need humanities programs",94257,unrelated
"The new apps is a way for people to get into popular restaurants",92513,disagree
"Mother Teresa should be canonized",91697,unrelated
"Parents' religious beliefs should allow them to refuse medical care for their children",92102,unrelated
"It is fair to rate professors online",93602,unrelated
"Overcrowded national parks should have restricted access",92192,unrelated
"Supreme court is not too powerful",92494,disagree
"The new apps is a way for people to get into popular restaurants",91319,unrelated
"Greece will destroy the Euro Zone",92881,unrelated
"Pollings do no undermine democracy",93501,unrelated
"Overcrowded national parks should have restricted access",92533,agree
"Parents should control what kids learn at school",90085,unrelated
"Women should be encouraged to have kids at home",91715,unrelated
"Felons should be allowed to vote",90173,unrelated
"Strictly enforcing minor violations deter more serious crime",92090,unrelated
"Women should be encouraged to have kids at home",92901,unrelated
"Queen Elizabeth II should not step down",93462,unrelated
"Voting should be a constitutional right",93590,agree
"Charter schools are cherry-picking students",90787,unrelated
"Vaccination should be mandatory for all children",93363,unrelated
"Women should delay motherhood",93862,unrelated
"Home schoolers deserve a tax break",91401,unrelated
"The U.S. Embassy should be moved from Tel Aviv to Jerusalem",91967,agree
"Public universities are neglecting in-state students",93153,unrelated
"Comment sections have failed",91858,unrelated
"Royal Couple could be a modern family",90952,unrelated
"Veganism is good for everyone",94394,unrelated
"Turkey belongs to NATO",90599,disagree
"Big banks are not out of control",93923,unrelated
"Home schoolers deserve a tax break",91000,unrelated
"We don't need the C.I.A.",90575,disagree
"Colleges do not need humanities programs",92601,unrelated
"Government should grade colleges",91389,unrelated
"Farm subsidies do not protect national security",93904,agree
"Iran doesn't remain a threat",93344,unrelated
"Opioid training should be mandatory",91446,unrelated
"Wealthy colleges deserve tax breaks",90673,unrelated
"Overcrowding is a legitimate threat",91946,unrelated
"Home schoolers deserve a tax break",93268,unrelated
"Women should delay motherhood",93779,unrelated
"Businesses should be allowed to have new employees sign noncompete deals",91755,unrelated
"Non-Muslims help women by wearing hijabs",90309,unrelated
"Big banks are not out of control",93441,unrelated
"Vaccination should be mandatory for all children",94043,unrelated
"Home-schoolers should not play for high school teams",92343,unrelated
"No, it can't denounce",94324,unrelated
"Voting should be mandatory",93290,unrelated
"Government should grade colleges",90381,unrelated
"No, it can't denounce",92649,discuss
"Tenure protects bad teachers",93456,unrelated
"Vaccination should be mandatory for all children",93014,unrelated
"Electric cars will not succeed",92110,unrelated
"Police officers should be required to wear cameras",91820,unrelated
"Marijuana is a gateway drug",93964,unrelated
"Home schoolers deserve a tax break",90190,unrelated
"Europe should not shun refugees",92132,disagree
"Farm subsidies do not protect national security",90913,unrelated
"Nuclear power is not the answer to climate change",92396,unrelated
"Reality shows are not worse than other TV",93195,unrelated
"Europe should not shun refugees",90502,unrelated
"Obamacare is not working",93680,unrelated
"Same-sex colleges are outdated",93087,unrelated
"The U.S. should lift sanctions with Cuba",94277,unrelated
"Europe should not shun refugees",91802,unrelated
"Economists are not overrated",91973,unrelated
"Big banks are not out of control",93737,unrelated
"Parents' religious beliefs should allow them to refuse medical care for their children",93849,disagree
"We don't need libraries",94069,unrelated
"It should be illegal to declaw your cat",91659,unrelated
"We should disband NATO",93579,unrelated
"Police is reacting to dangers",91221,unrelated
"Drug addicts should be forced into treatment",92669,unrelated
"Veganism is good for everyone",94006,unrelated
"Do not restrict use of the word 'natural' on food labels",92201,unrelated
"The Atlantic coast should be opened to drilling",90879,unrelated
"Legislation should not protect obese",94250,agree
"Voting should be a constitutional right",93588,discuss
"Abolish Birthright Citizenship",90801,unrelated
"Drug addicts should be forced into treatment",90762,unrelated
"Drug addicts should be forced into treatment",93977,unrelated
"Research papers are a useful excercise for college students",90898,unrelated
"New York's bike lanes are not working",92084,unrelated
"Europe should not shun refugees",93279,unrelated
"Schoold day should be longer",90939,unrelated
"Companies can be trusted",93070,unrelated
"We don't need the C.I.A.",91116,unrelated
"Comment sections have failed",92909,unrelated
"We don't need libraries",91970,unrelated
"Olympics are more trouble",90545,unrelated
"Drug addicts should be forced into treatment",91609,discuss
"Police is reacting to dangers",92796,unrelated
"Supporting Israel helps",93814,unrelated
"Christians have created a harmful atmosphere for gays",93075,agree
"Salt should have a place at the table",93087,unrelated
"Greece should abandon Euro",91563,discuss
"Guns should be permitted on college campuses",90995,unrelated
"TFA has not raised the status of teachers",93583,unrelated
"The U.S. Embassy should be moved from Tel Aviv to Jerusalem",94127,unrelated
"Abolish Birthright Citizenship",93522,agree
"Opioid training should be mandatory",91484,unrelated
"Businesses should be allowed to have new employees sign noncompete deals",91817,unrelated
"NATO should defend nonmbers",91730,unrelated
"Salt should have a place at the table",91444,agree
"Pollings do no undermine democracy",91746,unrelated
"Sport leagues should enjoy nonprofit status",92671,unrelated
"Russia can be a partner",93884,discuss
"Colleges do not need humanities programs",92129,unrelated
"Home-schoolers should not play for high school teams",92485,unrelated
"Voting should be a constitutional right",92955,unrelated
"Overcrowding is a legitimate threat",91371,agree
"California doesn't need high-speed rail",92281,unrelated
"Affirmative actions should be based on income",90047,unrelated
"Parents' religious beliefs should allow them to refuse medical care for their children",94326,unrelated
"Guns should be permitted on college campuses",92399,unrelated
"The threat has been exaggerated",90400,unrelated
"Do not stop taxing capital gains",90274,unrelated
"Guns should be permitted on college campuses",93476,unrelated
"School librarians are expendable",93821,unrelated
"Colleges do not need humanities programs",91247,unrelated
"Kurds are allies in SyriaAllies",92545,unrelated
"Reality shows are not worse than other TV",92145,discuss
"Parents should control what kids learn at school",94330,unrelated
"Home schoolers deserve a tax break",90699,unrelated
"Google is a harmful monopoly",92541,unrelated
"Dual citizenship should be allowed",92088,agree
"Drug addicts should be forced into treatment",91966,unrelated
